cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean,topic,sent_label,sent_score
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9pzr_-YhkVE, @Woodman-Spare-that-tree  If you could only ask the sheep named dolly?,vor 2 Jahren,@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.057771,woodmansparethattree if you could only ask the sheep named dolly,-1,anticipation,0.25534555315971375
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9pzs_vPuKdr," @Woodman-Spare-that-tree  I am not too educated on many fronts. Still , a question I ask is why with relatively and the observer math thing it seems they are making the  all these extra rules? If not this than that? No, never mind, this is that. This and that are even spelled differently. 😂",vor 2 Jahren,@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.059151,woodmansparethattree i am not too educated on many fronts still a question i ask is why with relatively and the observer math thing it seems they are making the all these extra rules if not this than that no never mind this is that this and that are even spelled differently 😂,-1,disgust,0.595265805721283
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9rhfw3G_DED,Very good point!!!!!,vor 2 Jahren,@audriewoods9820,UCp4IoV37bBVcFLpSkr8kh_A,0,,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.060406,very good point,9,optimism,0.8895560503005981
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9rhlrq3QCs-," @audriewoods9820  well, you could use the energy between this and that and get a whatcha might call it.",vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.374246,audriewoods9820 well you could use the energy between this and that and get a whatcha might call it,0,anticipation,0.7727030515670776
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9rimtYULvWp,Thank you🙄,vor 2 Jahren,@Mystical_Crew_Makhosi,UCQ_1_WLYlG03DpBnnCiEebw,0,,https://yt3.ggpht.com/VRaG2HWBUYZmK147iT4DtyhrxjaVvrzEUxSM6A74siJOXE2diVHkI2RG6WNM-RpfSgsUvSoieA=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.375854,thank you🙄,16,joy,0.993354320526123
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9s51zw0Q7OJ,Exactly. These folks are delusional.,vor 2 Jahren,@TiaMLE-jc5zk,UClUmMUu7M3JJIVufw4_nC0g,3,,https://yt3.ggpht.com/ytc/AIdro_mZ5cC5_Py34HlwaSKTcmTpJOZMjqXUqQMI-cjjiwz7rKS0tHZRXgxNlq0RrJ-Ja5ccQg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.376974,exactly these folks are delusional,-1,disgust,0.9875541925430298
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9tzuM_QYiBy,Define living .,vor 2 Jahren,@michaelblankenau6598,UCwcpwpYQwn6PdC4-CL0BRcg,0,,https://yt3.ggpht.com/ytc/AIdro_lzty7fEzOWjBGeftA2TrCLdmkWJkwOUwE8bMakeJ4=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.378327,define living,1,optimism,0.7990816235542297
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9u-4kcWChiJ," @michaelblankenau6598  well, the energy between a this and that is called a living what cha ma call it  until it’s canceled",vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.379401,michaelblankenau6598 well the energy between a this and that is called a living what cha ma call it until it’s canceled,0,joy,0.2826349139213562
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9u-6mi0tt9B, @michaelblankenau6598  since energy can  only change forms is there a super that has a hold of it?,vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.380323,michaelblankenau6598 since energy can only change forms is there a super that has a hold of it,0,anticipation,0.8187767267227173
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9u-jD84GF1e, @ThatHippyPerson  the energy you speak of is found in all matter … including a rock . It’s true that it only changes form and is never lost but that energy is clearly not consciousness which is a component of mind . And consciousness does not continue without a mind .,vor 2 Jahren (bearbeitet),@michaelblankenau6598,UCwcpwpYQwn6PdC4-CL0BRcg,0,,https://yt3.ggpht.com/ytc/AIdro_lzty7fEzOWjBGeftA2TrCLdmkWJkwOUwE8bMakeJ4=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.381233,thathippyperson the energy you speak of is found in all matter … including a rock it’s true that it only changes form and is never lost but that energy is clearly not consciousness which is a component of mind and consciousness does not continue without a mind,0,optimism,0.5943676829338074
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9u-pNESo20i, @ThatHippyPerson  Might want to look up the actual definition of energy,vor 2 Jahren (bearbeitet),@michaelblankenau6598,UCwcpwpYQwn6PdC4-CL0BRcg,0,,https://yt3.ggpht.com/ytc/AIdro_lzty7fEzOWjBGeftA2TrCLdmkWJkwOUwE8bMakeJ4=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.382091,thathippyperson might want to look up the actual definition of energy,0,anticipation,0.7861049771308899
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9u-u911TxTV, @michaelblankenau6598  There does exist life above and below human intelligence and energy is all you have to measure it with. It was easier when you could name creation.,vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.382969,michaelblankenau6598 there does exist life above and below human intelligence and energy is all you have to measure it with it was easier when you could name creation,0,anticipation,0.7805278897285461
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9vNbJLaA7nv, @englishraven1075  in between my resumed hobbies is paper flower art. Ta:ta,vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.383824,englishraven1075 in between my resumed hobbies is paper flower art tata,10,joy,0.9762430787086487
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9vNdgYnYmV5," @englishraven1075  blah , blah , blah . Anyone who gives credence to a book that has talking snakes and donkeys is not to be taken seriously .",vor 2 Jahren (bearbeitet),@michaelblankenau6598,UCwcpwpYQwn6PdC4-CL0BRcg,0,,https://yt3.ggpht.com/ytc/AIdro_lzty7fEzOWjBGeftA2TrCLdmkWJkwOUwE8bMakeJ4=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.384743,englishraven1075 blah blah blah anyone who gives credence to a book that has talking snakes and donkeys is not to be taken seriously,2,disgust,0.988512396812439
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9wDS3z_1ql4,"...And could, also, end up being an evil entity! 🌹",vor 2 Jahren,@Rosaron7,UCEzqCIl4ql0693I4yQmlxHA,0,,https://yt3.ggpht.com/ytc/AIdro_knAewCB-4bGTSUk6BgLBBeuOkqWg5ov_4AiS2lkg8ZZLg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.38562,and could also end up being an evil entity 🌹,-1,fear,0.9693488478660583
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9wDZcnxp-H_, @Rosaron7  t you could always bounce around three spheres looking for a fairy tale portal with a fourth,vor 2 Jahren (bearbeitet),@ThatHippyPerson,UCxXVVbmuimHQ3Hj8yUKIZXQ,0,,https://yt3.ggpht.com/ytc/AIdro_ma1Ze9TVrNTsCwD7T6DKbz6Agk06QmuqiBFyotnGk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.386469,rosaron7 t you could always bounce around three spheres looking for a fairy tale portal with a fourth,-1,anticipation,0.6822527050971985
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9wDddK5Ahan," @ThatHippyPerson  The fairytale is your actual Utopia  Syndrome without GOD! It's like asking for a ride, and trying to take the wheel...humans will always be the passenger...HE IS THE DRIVER! 🌹",vor 2 Jahren (bearbeitet),@Rosaron7,UCEzqCIl4ql0693I4yQmlxHA,1,,https://yt3.ggpht.com/ytc/AIdro_knAewCB-4bGTSUk6BgLBBeuOkqWg5ov_4AiS2lkg8ZZLg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.387364,thathippyperson the fairytale is your actual utopia syndrome without god its like asking for a ride and trying to take the wheelhumans will always be the passengerhe is the driver 🌹,6,optimism,0.638621985912323
UgwGGIGUJRhEIBNl8t54AaABAg.9phwHYB7SrU9zvpgTq1O2O,Ye mean machine ?,vor 1 Jahr,@Yellow-lx8dj,UC88bGEVV32skWF-gdNrw5XQ,0,,https://yt3.ggpht.com/ytc/AIdro_nhkFhwTpTADDDLQVwY2AI26aoqBXK6MPnB3vKpETOJt1gxMYLW7pekykIYotIXNfKauA=s88-c-k-c0x00ffffff-no-rj,False,True,1731323911.388441,ye mean machine,0,disgust,0.6298817992210388
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89pl6h9YZdek,Definitely not 4 everyone,vor 2 Jahren,@funnybonez517,UCPKBBpdnkXzB6jcPJEX3EXA,14,,https://yt3.ggpht.com/1Ch39_S8fc_55c1TjxIxcVTb60YYRTumq9dokDpPEs_N-231nhER_outsbaakt44LHizaaqacw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.66306,definitely not 4 everyone,11,disgust,0.4651317298412323
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89q6jEsOK5EB,"The way they want to do it, it would be for sure! The only hope for humanity is eternal life through Jesus!",vor 2 Jahren,@NotDatingMoses,UCzSHCtUMguy6qhHuEwU6mhA,26,,https://yt3.ggpht.com/iDnCr_V7lXn1jGDGtKPyP8M9N70qUvFCx168cY5L_QNZc24VhWu7Bus_KID_YRibt2Q0Grq9=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.6667,the way they want to do it it would be for sure the only hope for humanity is eternal life through jesus,-1,optimism,0.9857509136199951
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89qEgEBwe192,"in this world? absolutely, a nightmare.",vor 2 Jahren,@truth9415,UC7Xwmn-7E6ZPr5d5NbghQXQ,9,,https://yt3.ggpht.com/ytc/AIdro_ntIewhqHLJ0jb4i8htlVqSetwgNKRcHmRn-O7k5fEhFy5geBaAVhx4v3nsZfmDVAxzbw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.670317,in this world absolutely a nightmare,-1,fear,0.9964876174926758
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89qOTmylrU__,"Can we image A.I. without being able to use electricity ??? 😂😂😂 When we will be able to wear no more eye glasses for read , only at time we can believe that we become smart ( But also that will not be enough to imagine we become smart enough ) . Even if some of you may like it or not , we have a lot to learn from the nature who create as . We r still infants on science  . ( Was a reason for the nature to create as mortals ) . If we r not happy for the gif that nature already offer as , we may lose the life on earth more early than we expected . We r not ready to versus nature who create as . WE MAY SHOOT OUR SELF IN THE FOOT BY OUR SELF FROM MISTAKE .  😂😂😂 Before we try to versus the nature who create as  , we may need to discover the time reverse button , in the case something goes wrong  !",vor 2 Jahren (bearbeitet),@UNKNOWN-kb4hh,UCSAG5ZliZSLqEmYN43lvBqg,2,,https://yt3.ggpht.com/J8pET-yGPHz8JKOvhwMj9K1qHcrfEL0gjIFkxjtwfcSajYRvwdESutOnUsgZVLV1S968IdYfpw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.673782,can we image ai without being able to use electricity 😂😂😂 when we will be able to wear no more eye glasses for read only at time we can believe that we become smart but also that will not be enough to imagine we become smart enough even if some of you may like it or not we have a lot to learn from the nature who create as we r still infants on science was a reason for the nature to create as mortals if we r not happy for the gif that nature already offer as we may lose the life on earth more early than we expected we r not ready to versus nature who create as we may shoot our self in the foot by our self from mistake 😂😂😂 before we try to versus the nature who create as we may need to discover the time reverse button in the case something goes wrong,0,anticipation,0.9068321585655212
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89qs5ogozDqF,it depends on the nature of things if done in the wrong way would be a nightmare,vor 2 Jahren,@Toneclark-kk6kt,UCcXSmqmd7tEoTZJkGnZkXvA,0,,https://yt3.ggpht.com/ytc/AIdro_k_iHRN_l0TsKsAqRXBnKvUhZMHXsLhXvCXgVIQHJzdJTRw7Wt_G9XEs4chamQySZQzjQ=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.676895,it depends on the nature of things if done in the wrong way would be a nightmare,-1,fear,0.9954907298088074
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89qyjEeH12a1,​ @NotDatingMoses  Amen Praise Jesus,vor 2 Jahren,@kenzwilliams6806,UCFuoifK6oUBdhKMVFsY18rA,2,,https://yt3.ggpht.com/ytc/AIdro_kdMrKqhxp00g60u1-GTF9z1E_g1pabhW21IWoZVLuXzFas=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.679173,​ notdatingmoses amen praise jesus,12,joy,0.9657156467437744
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89rkXgQibUGb,"Imagine our consciousness in a machine.  Our memories.   But not feeling the earth beneath our feet.  The wind on our face.  The rain on our hands.  Being trapped in an artificial body.  It just doesn't sound like much fun to me.  I would rather be non-existent.   To die and make room for those coming behind me, to feel all of the wonderful things that I have felt.",vor 2 Jahren,@jimbobaggans1564,UC7Wyl_La9Kkazf3QrmiG2LQ,3,,https://yt3.ggpht.com/ytc/AIdro_nCYs9p_5dB9qWNPgPQTHk1mM8z0yGtCMPDpOt49yBXNNY=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.681003,imagine our consciousness in a machine our memories but not feeling the earth beneath our feet the wind on our face the rain on our hands being trapped in an artificial body it just doesnt sound like much fun to me i would rather be nonexistent to die and make room for those coming behind me to feel all of the wonderful things that i have felt,-1,disgust,0.8855492472648621
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89rlEw1IuLla,Torture.. Like permanent vacation.,vor 2 Jahren,@cgreen777,UCwtA6fSrVG1XgD4AA4GP_EA,2,,https://yt3.ggpht.com/ytc/AIdro_nXC9RGlq0cveTj-i9IhlucZgUIMCpnbXPhiFZtoUg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.684051,torture like permanent vacation,-1,sadness,0.8917108178138733
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89rsIywDUZKW,"So we know when we die our soul leaves (I am a near death experience/death survivor I have lifted out and seen BEAUTY AND DIVINE LIGHT 

My question is- if we go into this immortality is there any way to ever release the soul?

Or is it stuck ?

Does it ever get to escape that form?",vor 2 Jahren,@FierceDefector,UC3fQWkI-n3fRuBRqD0uAJDA,0,,https://yt3.ggpht.com/-EbZucj-FufsiW0fcbrGSIIwaGk3yEYbvNSlkk3astbtntPw8om8DNT_R7IGJYP2Ferc4NZhGg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.685504,so we know when we die our soul leaves i am a near death experiencedeath survivor i have lifted out and seen beauty and divine light my question is if we go into this immortality is there any way to ever release the soul or is it stuck does it ever get to escape that form,0,optimism,0.9537185430526733
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89rsJGtRsYbP,Also…would it really capture “you” your soul? Or would AI take it and claim to be you?,vor 2 Jahren,@FierceDefector,UC3fQWkI-n3fRuBRqD0uAJDA,0,,https://yt3.ggpht.com/-EbZucj-FufsiW0fcbrGSIIwaGk3yEYbvNSlkk3astbtntPw8om8DNT_R7IGJYP2Ferc4NZhGg=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.686767,also…would it really capture “you” your soul or would ai take it and claim to be you,0,anticipation,0.5878646969795227
Ugw2rSDHF_y0qFkRKDt4AaABAg.9piVQDln9Z89rxAZ1q3aCa,Yess could you imagine working everyday and paying bills for the rest of your life 😤,vor 2 Jahren,@gretamichelle8514,UCvuWyvgr87zfSc8YY-9ppjw,4,,https://yt3.ggpht.com/PG7GzQip0hAVxq0BFVDCyeBgwPtiI5YPNsbeO3voH3hx_JC5LrHCjHTC2ldiy-M0IgQvxklS0Q=s88-c-k-c0x00ffffff-no-rj,False,True,1699701511.972574,yess could you imagine working everyday and paying bills for the rest of your life 😤,1,anticipation,0.8446861505508423
