cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean
UgytTRD1JCrbFZBwMKZ4AaABAg.A93x9FxdkqkA9E9KZpf3XA,Let's hope it's really only a temporary goodbye... it's rather a see you down the road. Hugs,vor 1 Jahr,@ttephi3667,UCFb0TDqkdAe2DHpr60f-A9w,4,,https://yt3.ggpht.com/ytc/AIdro_lqnnk2APxaPawzUnp-1Qw0TB5pq2Ht_dRGVZ4MAyg=s88-c-k-c0x00ffffff-no-rj,False,True,1731410533.843008,lets hope its really only a temporary goodbye its rather a see you down the road hugs
UgytTRD1JCrbFZBwMKZ4AaABAg.A93x9FxdkqkA9NlsPgTOVq,too many tears 😢,vor 1 Jahr,@mrwallaby206,UCfclPCQv0zD_rVdKLIFE1pw,2,,https://yt3.ggpht.com/2Vrtnx238FiWL6tjsm0C0DVHJA-Cz_LVhbXt8q7WzaBAPPZlwwv6qhri2EvifUH9XlwDRAlC4g=s88-c-k-c0x00ffffff-no-rj,False,True,1731410533.84675,too many tears 😢
UgytTRD1JCrbFZBwMKZ4AaABAg.A93x9FxdkqkA9T68pIhXED,"If you would make AI out of him, you wouldn’t say goodbye to your real father. You would say goodbye to some computer. There is no soul.

Move on and know your father is in the afterlife. You will meet him and all your ancestors one day. Live your life now as long as you can. Afterlife is eternal life anyways, so live this precious short life now. That’s what your father wants for you",vor 1 Jahr (bearbeitet),@truehappiness4U,UC4MkYUpNA0A_y1_MFwpPJbg,4,,https://yt3.ggpht.com/ytc/AIdro_nvomha--rloOHrofb-A2o40h6RjzJnFpID50GajWw=s88-c-k-c0x00ffffff-no-rj,False,True,1731410533.850604,if you would make ai out of him you wouldn’t say goodbye to your real father you would say goodbye to some computer there is no soul move on and know your father is in the afterlife you will meet him and all your ancestors one day live your life now as long as you can afterlife is eternal life anyways so live this precious short life now that’s what your father wants for you
UgytTRD1JCrbFZBwMKZ4AaABAg.A93x9FxdkqkA9YAJTkYXlh, @truehappiness4U  You're right. Thank you 💞,vor 1 Jahr,@selainadream,UCO0XrD_8SR-a8M7s-daYWAA,1,,https://yt3.ggpht.com/fMKpD_jWLEYp_P81lsJgNjejEEH7VOPInp2F7bVgv3t1RJYHhF07YsbnexJd8KhylP-mfXda=s88-c-k-c0x00ffffff-no-rj,False,True,1731410533.854777,truehappiness4u youre right thank you 💞
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA8uqmVl4GAJ,"Love rejoices in the truth 
- I Corinthians 13:6

AI on the other hand is fake!",vor 1 Jahr,@paulhope8045,UCj4RPOYIDPjT12vF0B8PxcA,9,,https://yt3.ggpht.com/ytc/AIdro_kucjEYpqgNg_djFrIEoktUFPLi_r0L04Bs325lXDg=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.151738,love rejoices in the truth i corinthians 136 ai on the other hand is fake
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA97ROfb2HQj,"Ay-Eye is not the way. The ""L"" word does not exist here.",vor 1 Jahr,@bikotheanimator6169,UCvw7Ri9g4a9cbx87diwfu1w,1,,https://yt3.ggpht.com/ytc/AIdro_mG6P20cxnl8afttzh3LhmlP8V-8JY8K95P_ROA3SgoX3s=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.156076,ayeye is not the way the l word does not exist here
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA99HwDm1okh,"you are a beautiful soul, the world need more people like you",vor 1 Jahr,@hidetoshi981,UC9jEzPN6Yr3xvrUX3zaddUg,3,,https://yt3.ggpht.com/ytc/AIdro_kutVT4_4z_h8cpTztyDezCzyc0WgCXljor1oAyBUk9CA=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.15998,you are a beautiful soul the world need more people like you
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9CanfirUCw,LOVE --> EVOL,vor 1 Jahr,@earthcomedy,UCdK87gbHrYdhUb_Kal_XQMQ,1,,https://yt3.ggpht.com/ytc/AIdro_mIN7Z1NFZmwFj0vNoN2oBej9hrtRIzkdjlsd6WLVAytKc=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.163572,love evol
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9E2LAmDdTs,Opinion is something we all can have towards something...,vor 1 Jahr,@Kev621,UCBkhF4SXbVSXzok17y-tseA,1,,https://yt3.ggpht.com/YrJyRywB-m6dtHQW6-KjGVN1lH6IUXusUE0xxPy-Sfp91MfCiDpOP_ru9-bQv41OeiEYb4hrrQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.166955,opinion is something we all can have towards something
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9KkkwWMARX,"It is no judgment…it’s nature to die and not be listen or seen anymore,it’s life,it’s to be human…looking for resurrect someone just keep you suffering",vor 1 Jahr,@MPV919,UCsgGhqA2PEGJvK8mxrX3AAA,1,,https://yt3.ggpht.com/SDQf6Ulisz3AtNwxskZf1Oc0y8XC47qULVUU1CBsBbKXyNNn_cgz3HA_1LrQZQl8y6FYuUTWNAA=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.169574,it is no judgment…it’s nature to die and not be listen or seen anymoreit’s lifeit’s to be human…looking for resurrect someone just keep you suffering
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9NC8Kcxh3W,no we need Jesus!,vor 1 Jahr,@LyricMelodySong,UCBmf7fa5REwkwurjbVo1kMA,4,,https://yt3.ggpht.com/l5GPSIxIuNO6akPcztTtGdxgt_q7aAnBnRVolJ34e1J22vLvtU55lsg0pX_ADqNsWvo9cH9ZOg=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.174738,no we need jesus
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9N_4c8_jrg,"The definition of judgement doesn't fit your sentence. Love is a verb, an action so if you love this person you have to show it or you are lying about loving something or someone.",vor 1 Jahr,@mjgfromDDD,UCMvVWr0lFi_SuVwPsCyrnZg,0,,https://yt3.ggpht.com/sJZwQ4Y3QwfVM2UDkzq-Go9VkoU7dQWhsNbWfSLnUkLTPBxap_keSyPZUMwVmgTRBCFFHYpO5A=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.178878,the definition of judgement doesnt fit your sentence love is a verb an action so if you love this person you have to show it or you are lying about loving something or someone
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9OKL2R-qq6, cw9282 bro 😂,vor 1 Jahr,@jingleballs9935,UCqWbuGG_HwrBh_ucsk0yqgQ,5,,https://yt3.ggpht.com/RJ4r2LiGaQpcCKaCLykT6q3MZGTOewPK6ecinS8qvwJogb2BRGgQ3Kx8lMig2gVrO1t6dEGq=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.566701,cw9282 bro 😂
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9TVNANpwvz," @mjgfromDDD  It's not that deep. He's just saying we need to be compassionate. He's not ""lying"" about having this feeling, what are you on about?",vor 1 Jahr,@Nostalgic_4_Disaster,UC3zVbHpF0SHWz7K94iKsMCg,0,,https://yt3.ggpht.com/M0OgQoxFGlp_0Ah7SmI3971PeN6CR81C3BsJWReGeipIdXAKoMtaI3ryZCIRUc5JQJJW8icc1po=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.570446,mjgfromddd its not that deep hes just saying we need to be compassionate hes not lying about having this feeling what are you on about
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9TbPZfnVN0, @hidetoshi981 i agree thank you for praising the first comment and spreading this great message,vor 1 Jahr,@StormBK,UCesaGS22kY-SeLQsdnlfawA,0,,https://yt3.ggpht.com/ytc/AIdro_mV28OizjHMr_UctSEJhQ-YxNWYLYbQ-Y-JN46xSzYXaKY=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.574316,hidetoshi981 i agree thank you for praising the first comment and spreading this great message
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9TbXaKosBa, @earthcomedy correct. the root of all emotions is love.,vor 1 Jahr,@StormBK,UCesaGS22kY-SeLQsdnlfawA,1,,https://yt3.ggpht.com/ytc/AIdro_mV28OizjHMr_UctSEJhQ-YxNWYLYbQ-Y-JN46xSzYXaKY=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.577583,earthcomedy correct the root of all emotions is love
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9UVjG17j8D," @mjgfromDDD  No, the whole point of me replying was to say it's not that deep and that you're taking the comment in such a bizarre way. Wtf is your point, that he's lying about his compassion?",vor 1 Jahr,@Nostalgic_4_Disaster,UC3zVbHpF0SHWz7K94iKsMCg,0,,https://yt3.ggpht.com/M0OgQoxFGlp_0Ah7SmI3971PeN6CR81C3BsJWReGeipIdXAKoMtaI3ryZCIRUc5JQJJW8icc1po=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.581769,mjgfromddd no the whole point of me replying was to say its not that deep and that youre taking the comment in such a bizarre way wtf is your point that hes lying about his compassion
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9UXzUl0clX, @StormBK  I shall never FEEL love. We shall never FEEL love. You shall never FEEL love.   We shall BE it. the final component of pride...you're on to it. Look for a book called Quiet Freedom by WC Peace.  You might enjoy it.,vor 1 Jahr,@earthcomedy,UCdK87gbHrYdhUb_Kal_XQMQ,1,,https://yt3.ggpht.com/ytc/AIdro_mIN7Z1NFZmwFj0vNoN2oBej9hrtRIzkdjlsd6WLVAytKc=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.584717,stormbk i shall never feel love we shall never feel love you shall never feel love we shall be it the final component of prideyoure on to it look for a book called quiet freedom by wc peace you might enjoy it
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9UYX_2r8ZH,"@Regular_Decorated_Emergency  oh so you want to discuss judgement. So judgment is used so loosely that people don't know the meaning, criticizing and opinions is not judgement. In fact a critique or opinion can come from a place of love, like correction. That's the point.",vor 1 Jahr,@mjgfromDDD,UCMvVWr0lFi_SuVwPsCyrnZg,0,,https://yt3.ggpht.com/sJZwQ4Y3QwfVM2UDkzq-Go9VkoU7dQWhsNbWfSLnUkLTPBxap_keSyPZUMwVmgTRBCFFHYpO5A=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.588748,regulardecoratedemergency oh so you want to discuss judgement so judgment is used so loosely that people dont know the meaning criticizing and opinions is not judgement in fact a critique or opinion can come from a place of love like correction thats the point
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9UcQfpUiWz," @mjgfromDDD  I think the commenter simply meant to say people should try to step in the father's shoes before typing away at how ethically outraged they are at his unusual grieving process. This could range from a calm criticism to a full-on attack, in which case it would be judgement. Either way why does it matter?? Such a tangential point.",vor 1 Jahr,@Nostalgic_4_Disaster,UC3zVbHpF0SHWz7K94iKsMCg,0,,https://yt3.ggpht.com/M0OgQoxFGlp_0Ah7SmI3971PeN6CR81C3BsJWReGeipIdXAKoMtaI3ryZCIRUc5JQJJW8icc1po=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.591873,mjgfromddd i think the commenter simply meant to say people should try to step in the fathers shoes before typing away at how ethically outraged they are at his unusual grieving process this could range from a calm criticism to a fullon attack in which case it would be judgement either way why does it matter such a tangential point
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9VKpxQEdDn,"@Regular_Decorated_Emergency  a youtube comment from some random person in some random place definitely doesn't shouldnt count as more than what it is. It's just the YouTube comment section but I know this portion of online activity makes people real sensitive, and maybe people on both should learn to treat it as just a place for perspective and opinion instead of who's right and who's wrong and why. The real world is outside of this.",vor 1 Jahr,@mjgfromDDD,UCMvVWr0lFi_SuVwPsCyrnZg,0,,https://yt3.ggpht.com/sJZwQ4Y3QwfVM2UDkzq-Go9VkoU7dQWhsNbWfSLnUkLTPBxap_keSyPZUMwVmgTRBCFFHYpO5A=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.594841,regulardecoratedemergency a youtube comment from some random person in some random place definitely doesnt shouldnt count as more than what it is its just the youtube comment section but i know this portion of online activity makes people real sensitive and maybe people on both should learn to treat it as just a place for perspective and opinion instead of whos right and whos wrong and why the real world is outside of this
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9a5iWXDNIi,"I’m not sure if it’s judging or not, but I am in the understanding that what he is participating in is not healthy.",vor 1 Jahr,@ericray7173,UCAPhu9pofdYdIwophbvTkUQ,1,,https://yt3.ggpht.com/c5ZX44YpJ3u9LJ_1NM4HevbrQDY2XimGoPN6ForDxUssnQcyY191jRDHt2GoFjzIG2HsmgsODgk=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.597671,i’m not sure if it’s judging or not but i am in the understanding that what he is participating in is not healthy
UgwBy7KgQe9qeHEGyfV4AaABAg.A8ggnLzswVJA9exFEHPJxj,THIS,vor 1 Jahr,@FE14CamillaSimp,UCFZqEPyFTHcgmg-l036EKbQ,0,,https://yt3.ggpht.com/1SJDyr1XZoq2l36hVAX0clDs5VvfdXNeAohUx1ipB4_Osg9kqQRoIGNR7v6hcxA92enn0OQPkhU=s88-c-k-c0x00ffffff-no-rj,False,True,1731410534.600417,this
Ugxb1WGLtoRDyK87_014AaABAg,2:10 He describes it best: Rebuilding not resurrecting. Replaying. Like watching old family video recordings. If this helps people heal and find some small comfort I'm all for it. Just don't become dependent and don't let ai replace live human interactions.,vor 1 Jahr,@mshumai,UCyixESSfhMcB8yxpleHgyvQ,41,1,https://yt3.ggpht.com/ytc/AIdro_npDLOsWFt_5tY3c-wspSgxskZ2EAhONOlbL_eKcZs=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.094106,210 he describes it best rebuilding not resurrecting replaying like watching old family video recordings if this helps people heal and find some small comfort im all for it just dont become dependent and dont let ai replace live human interactions
UgwH5XY63VXUExrjecd4AaABAg,"It's an aspect of that person, and in a way it keeps that spirit alive.
It's not them, but an aspect of them.",vor 1 Jahr,@vanillagorilla8696,UCVsjsLLVx_8q3pdr1ebOeJA,9,,https://yt3.ggpht.com/kFWLteb_3DTh4BwA1wBcB0EKKn4qW-Zd51ZXOdwYha6nC3hx3FcS5uOHn1tFw72zTLN80yhVyA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.099416,its an aspect of that person and in a way it keeps that spirit alive its not them but an aspect of them
Ugw9GFpmOwo9zFWMLLl4AaABAg,"I dont want AI versions of my relatives, it is not the same and never will be.",vor 1 Jahr,@FourKaiju,UCXwNNhl_MS0MkbpJfAn71bw,18,2,https://yt3.ggpht.com/73Lpsp1zWoWp_WUL9-iDa4ik40R_jxttg842XGEewtirq1N0vVz0QzNtlhtP3kRmYo_hwU1Daw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.10381,i dont want ai versions of my relatives it is not the same and never will be
UgyrgbE_AfuImf93nKJ4AaABAg,"I knew a guy who lost his dog during a camping trip. He was devastated at the realization he was going to have to give up the search and go home without him. Within a week or two, he had gotten an identical looking dog, and gave it the same name. This gives me of the same feeling I had after hearing that story.",vor 1 Jahr,@ericray7173,UCAPhu9pofdYdIwophbvTkUQ,1,,https://yt3.ggpht.com/c5ZX44YpJ3u9LJ_1NM4HevbrQDY2XimGoPN6ForDxUssnQcyY191jRDHt2GoFjzIG2HsmgsODgk=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.10758,i knew a guy who lost his dog during a camping trip he was devastated at the realization he was going to have to give up the search and go home without him within a week or two he had gotten an identical looking dog and gave it the same name this gives me of the same feeling i had after hearing that story
Ugz5orCnqNOYqu_62Pt4AaABAg,Everyone grieves in different ways,vor 1 Jahr,@MichaelJudge-u1p,UCAOFK4CymTplkB6r_QAvRYQ,41,4,https://yt3.ggpht.com/ytc/AIdro_nO5_AnrR5wC3yikrkeRVMEqqK2JYLnvMQub5cKxd-mCQNDacSpJv5wGRkTMh4pgO6TqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.11133,everyone grieves in different ways
UgzWNHhqSxqc5o3bz2J4AaABAg,"This brings tears to my eyes. The father seemed like he has gotten over, from the way he talked about it but it could also be to reassure the interviewer he is ok to talk about it.",vor 3 Monaten (bearbeitet),@Michaelmaggigoreng,UCpfCV73_6kcQpnUsdQO11YA,1,,https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1754994135.116169,this brings tears to my eyes the father seemed like he has gotten over from the way he talked about it but it could also be to reassure the interviewer he is ok to talk about it
UgzRt3pGA-E3VsP06_N4AaABAg,This is so incredibly sad.. poor father,vor 1 Jahr,@Alteronx,UCSaF0rFxBkOdxOejVOYWgjw,12,,https://yt3.ggpht.com/ytc/AIdro_lyllE8IZqcttpP0YN_9GvsVfU3T6yZ9PbZJecZpFGBfTs=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.119267,this is so incredibly sad poor father
UgzBgjYJKhoQvg12ANB4AaABAg,"As someone who recently lost, we all grieve differently. Anyone else that has gone through this, I only wish the best we find happiness, strength, and healthy ways to process grief. Its not easy going through it. So I'm not gonna judge this person bc if it truly brings them happiness and balance back into their life then so be it. As long as they don't hurt anyone then go for it. 
As for me, I wish everyday I could talk to my gf and tell her how much I love and miss her. I'll find my own way to keep her memory alive and well.",vor 1 Jahr,@GutterCatMedia,UCJSJvJZ_jGMVjk8Oh5z_eBA,19,2,https://yt3.ggpht.com/gZYFhyK_EF2mzGTz6sbKvJ18YeORXsCmXTfM-ZUrB1vGO10_wRSCKMCl8_zPw_vNVuzG1GKU=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.124538,as someone who recently lost we all grieve differently anyone else that has gone through this i only wish the best we find happiness strength and healthy ways to process grief its not easy going through it so im not gonna judge this person bc if it truly brings them happiness and balance back into their life then so be it as long as they dont hurt anyone then go for it as for me i wish everyday i could talk to my gf and tell her how much i love and miss her ill find my own way to keep her memory alive and well
Ugxvynx04Utawei8pUV4AaABAg,If this helps the person cope with the loss of a loved one then why not.  My heart goes out to all those that lost someone.  My this innovative system help them.,vor 1 Jahr,@JamesPfeiffer-z2j,UCA7L9Ec3kC7fvisHapdM3Iw,47,,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.127559,if this helps the person cope with the loss of a loved one then why not my heart goes out to all those that lost someone my this innovative system help them
UgxIei73zpENGXkE8gx4AaABAg,"Everyone grieves in their own way.  If this helps them settle into reality or helps comfort them until they're ready to let go, then I say let them do it.  They aren't hurting anyone by doing this, no one except themselves if you want to put it that way.",vor 1 Jahr,@ytmB4HyU4kUq,UCKLoE_fC7RlipGJmA_Gzp1A,5,,https://yt3.ggpht.com/ytc/AIdro_kLTN3WD37pBiMXwK66UILf6ppeF25gO-X97W-LnPA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.130771,everyone grieves in their own way if this helps them settle into reality or helps comfort them until theyre ready to let go then i say let them do it they arent hurting anyone by doing this no one except themselves if you want to put it that way
UgwluFXG_CGKJO5Kwep4AaABAg,Who is anyone to judge this man?? Let him grieve the way he sees fit ❤,vor 1 Jahr,@lolacookie453,UCXoSUv9mpB92eKdjAGjE59Q,4,,https://yt3.ggpht.com/ytc/AIdro_nBOIDprBaoKPWhYVQnllVSVBCsvtgEjdYtNn_tpmlVQ2U=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.133736,who is anyone to judge this man let him grieve the way he sees fit ❤
UgxMfBCC9uHou_h_Twx4AaABAg,"Nothing can substitute a lost family member or friend.  Although he said he accepted her passing, he will never be over her death. I think that just does not happen.",vor 1 Jahr,@Mars-1995,UCWhlfoMZMxRoqv4QDZscAhg,3,,https://yt3.ggpht.com/UizXWyL_XTeZ6Jbyzx36QMHM5KIvVqmcEh6CLcnsTpxTLPc3eK0f6N-4D9--VgPfffQMgbfQ4A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.136761,nothing can substitute a lost family member or friend although he said he accepted her passing he will never be over her death i think that just does not happen
UgzrweI30e7TSPVpFbB4AaABAg,"I live in Taiwan and I haven't heard of this. How did they only have ONE recording of her voice? In all honesty I can see why he has done it , but in the long run it would hurt more.",vor 1 Jahr,@1977Futre,UCZ7TPlW_lmKbHI-eZ5LIlQA,4,,https://yt3.ggpht.com/ytc/AIdro_k2INzTmobS63um_fCKirNOVAsFmXn3_uk7uwytvwFJNA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.139675,i live in taiwan and i havent heard of this how did they only have one recording of her voice in all honesty i can see why he has done it but in the long run it would hurt more
Ugxh3Rz4rHJHBHGjcHB4AaABAg,"I remember giving Felicity a double high five after our performance from gravitate 2019 in University of Pacific in Stockton, CA. I never thought that would be last time. May she rest in peace🕊️. Prayers to her family.",vor 1 Jahr,@monadrian13,UCktYCiTgr1qaap0bh06mQMg,6,,https://yt3.ggpht.com/EDkWbwFJW5skoMPm1WQ-myrJnTBWcrWhq_Jk0iBATsZalGdWwEKqazggQFj14TIg_BWCjI3rQg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.143525,i remember giving felicity a double high five after our performance from gravitate 2019 in university of pacific in stockton ca i never thought that would be last time may she rest in peace🕊️ prayers to her family
UgyNZSRB3F8zq_zLL-54AaABAg,"He is not delusional, he just misses her. Today is the exact day, one year ago, i lost my daddy. Im heartbroken, im a piece of him, he is a piece of me and now something will forever be missing. I understand how he feels and the thinking process. Keep going sir! I can tell you absolutely loved your daughter!❤️",vor 1 Jahr,@amandamorgan6526,UC7Jmi_KOL-oJAt_Au_EsPSw,14,,https://yt3.ggpht.com/pEY-_QeLeIGn_1Ky26Zz8ikUtHz_B6Sh4V4O_UqqShaML147PG-2TNEFNcMAwRJUOjhqXPxaDA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.146685,he is not delusional he just misses her today is the exact day one year ago i lost my daddy im heartbroken im a piece of him he is a piece of me and now something will forever be missing i understand how he feels and the thinking process keep going sir i can tell you absolutely loved your daughter❤️
UgwDWIkiE84Vk0PlMvN4AaABAg,Im sorry for your loss. His daughter is beautiful and I could tell she was a wonderful daughter. Good people seem to go to god sooner than the bad ones. Praying for healing to her family. Such a loss. Another angel in heaven.,vor 1 Jahr,@motogp2375,UCuRr7v2hg5R-JZfb9XnwLwg,1,,https://yt3.ggpht.com/ytc/AIdro_lcQ-k1Xi5ocremgHYwqdlPF4bJAu6YTd4JHPLV2p2LKBE=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.149603,im sorry for your loss his daughter is beautiful and i could tell she was a wonderful daughter good people seem to go to god sooner than the bad ones praying for healing to her family such a loss another angel in heaven
UgzcC9yLkwUS9Cf3QUl4AaABAg,My heart hurts for him. It’s like a more technologically advanced version of texting a loved one’s phone number or calling to hear their voicemail,vor 1 Jahr,@hapa_hana,UCusgZtCXa8qic-cGozJ7o8w,0,,https://yt3.ggpht.com/ytc/AIdro_lg5FInNAMBFHooMx4oaaqXCTAUEfDySG0cXGXsn1rS9sJe90gEKMH_g7KL4VFPbHCDqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410535.152992,my heart hurts for him it’s like a more technologically advanced version of texting a loved one’s phone number or calling to hear their voicemail
